COL24A1	255631	rect	803,960,861,976	atf2_pathway	atf2_pathway.jpg	ATF-2 transcription factor network
CCND1	595	rect	1997,960,2054,976	atf2_pathway	atf2_pathway.jpg	ATF-2 transcription factor network
CBFB	865	rect	1792,960,1845,976	atf2_pathway	atf2_pathway.jpg	ATF-2 transcription factor network
JUNB	3726	rect	1355,651,1485,731	atf2_pathway	atf2_pathway.jpg	ATF-2 transcription factor network
ATF2	1386	rect	1355,651,1485,731	atf2_pathway	atf2_pathway.jpg	ATF-2 transcription factor network
CCNA2	890	rect	1387,960,1437,976	atf2_pathway	atf2_pathway.jpg	ATF-2 transcription factor network
ARG1	383	rect	913,960,951,976	atf2_pathway	atf2_pathway.jpg	ATF-2 transcription factor network
MAPK14	1432	rect	1761,240,1909,256	atf2_pathway	atf2_pathway.jpg	ATF-2 transcription factor network
MAPK11	5600	rect	1761,240,1909,256	atf2_pathway	atf2_pathway.jpg	ATF-2 transcription factor network
ATF2	1386	rect	3019,683,3077,699	atf2_pathway	atf2_pathway.jpg	ATF-2 transcription factor network
CSRP2	1466	rect	3125,683,3171,699	atf2_pathway	atf2_pathway.jpg	ATF-2 transcription factor network
ATF3	467	rect	1011,960,1045,976	atf2_pathway	atf2_pathway.jpg	ATF-2 transcription factor network
DDIT3	1649	rect	22,960,61,976	atf2_pathway	atf2_pathway.jpg	ATF-2 transcription factor network
HES1	3280	rect	1106,960,1142,976	atf2_pathway	atf2_pathway.jpg	ATF-2 transcription factor network
PLAU	5328	rect	1303,960,1329,976	atf2_pathway	atf2_pathway.jpg	ATF-2 transcription factor network
NOS2	4843	rect	3225,683,3263,699	atf2_pathway	atf2_pathway.jpg	ATF-2 transcription factor network
IL23A	51561	rect	1202,960,1238,976	atf2_pathway	atf2_pathway.jpg	ATF-2 transcription factor network
FOS	2353	rect	1119,683,1161,699	atf2_pathway	atf2_pathway.jpg	ATF-2 transcription factor network
IL8	3576	rect	1653,1163,1673,1179	atf2_pathway	atf2_pathway.jpg	ATF-2 transcription factor network
JUND	3727	rect	1568,915,1757,1021	atf2_pathway	atf2_pathway.jpg	ATF-2 transcription factor network
ATF2	1386	rect	1568,915,1757,1021	atf2_pathway	atf2_pathway.jpg	ATF-2 transcription factor network
H2AFY	9555	rect	1568,915,1757,1021	atf2_pathway	atf2_pathway.jpg	ATF-2 transcription factor network
TH	7054	rect	3331,683,3349,699	atf2_pathway	atf2_pathway.jpg	ATF-2 transcription factor network
DUSP8	1850	rect	3413,683,3459,699	atf2_pathway	atf2_pathway.jpg	ATF-2 transcription factor network
CDK4	1019	rect	1490,960,1526,976	atf2_pathway	atf2_pathway.jpg	ATF-2 transcription factor network
H2AFY	9555	rect	1519,683,1598,699	atf2_pathway	atf2_pathway.jpg	ATF-2 transcription factor network
DUSP5	1847	rect	3509,683,3555,699	atf2_pathway	atf2_pathway.jpg	ATF-2 transcription factor network
PRKCA	5578	rect	1383,440,1455,456	atf2_pathway	atf2_pathway.jpg	ATF-2 transcription factor network
SERPINB5	5268	rect	3606,683,3650,699	atf2_pathway	atf2_pathway.jpg	ATF-2 transcription factor network
KLK6	5653	rect	1926,1029,2018,1045	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	3245,957,3392,1117	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	3245,957,3392,1117	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	3245,957,3392,1117	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	2163,557,2309,680	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
STUB1	10273	rect	2163,557,2309,680	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	1806,381,1933,397	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	1806,381,1933,397	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	1806,381,1933,397	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	1806,381,1933,397	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
MAOB	4129	rect	2349,610,2389,626	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
MAPK3	5595	rect	1823,1376,1871,1392	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
MAPK1	5594	rect	1823,1376,1871,1392	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
BAD	572	rect	2449,704,2676,810	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	2449,704,2676,810	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
PRKCD	5580	rect	2449,704,2676,810	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	3023,341,3151,437	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
PLCB2	5330	rect	3023,341,3151,437	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
KLK6	5653	rect	1984,610,2077,626	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
STUB1	10273	rect	2195,381,2229,397	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	2456,341,2627,437	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SLC6A3	6531	rect	2456,341,2627,437	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
PARK7	11315	rect	183,341,321,437	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	183,341,321,437	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
PARK7	11315	rect	233,189,257,205	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	1135,189,1254,205	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	1135,189,1254,205	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	1135,189,1254,205	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	1135,189,1254,205	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	1166,381,1261,397	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	1166,381,1261,397	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	760,570,888,666	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
PLD1	5337	rect	760,570,888,666	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	369,381,495,397	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	369,381,495,397	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	369,381,495,397	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	369,381,495,397	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
PLD1	5337	rect	1079,381,1113,397	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	1843,1640,1946,1672	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	1843,1640,1946,1672	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	3106,610,3233,626	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	3106,610,3233,626	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	3106,610,3233,626	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	3106,610,3233,626	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
UCHL1	7345	rect	2873,349,2953,429	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
UCHL1	7345	rect	2873,349,2953,429	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
PPP2R5D	5528	rect	1796,610,1839,626	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
PPP2R5D	5528	rect	1719,381,1753,397	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
FKBP1A	2280	rect	1615,381,1665,397	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	1345,341,1484,437	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
TOR1A	1861	rect	1345,341,1484,437	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	375,570,503,666	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
PLD2	5338	rect	375,570,503,666	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
PLD2	5338	rect	769,381,804,397	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	2990,1029,3159,1045	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	2990,1029,3159,1045	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	3525,610,3635,626	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	3525,610,3635,626	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
UCHL1	7345	rect	3014,610,3058,626	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	847,341,1036,437	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
TOR1A	1861	rect	1395,189,1445,205	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	3887,602,3990,634	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	3887,602,3990,634	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
PLCB2	5330	rect	1971,189,2037,205	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
FYN	2534	rect	315,189,477,205	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
HCK	3055	rect	315,189,477,205	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
BLK	640	rect	315,189,477,205	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
LYN	4067	rect	315,189,477,205	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
YES1	7525	rect	315,189,477,205	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
FGR	2268	rect	315,189,477,205	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SRC	6714	rect	315,189,477,205	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
LCK	3932	rect	315,189,477,205	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
PARK2	5071	rect	3679,381,3739,397	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
FYN	2534	rect	275,21,389,37	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
HCK	3055	rect	275,21,389,37	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
BLK	640	rect	275,21,389,37	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
LYN	4067	rect	275,21,389,37	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
YES1	7525	rect	275,21,389,37	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
FGR	2268	rect	275,21,389,37	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SRC	6714	rect	275,21,389,37	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
LCK	3932	rect	275,21,389,37	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
PTK2B	2185	rect	439,21,481,37	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	3525,381,3635,397	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	3525,381,3635,397	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
UBE2L3	7332	rect	3434,381,3475,397	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
TH	7054	rect	1823,1029,1846,1045	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
TH	7054	rect	1900,610,1927,626	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
GRK5	2869	rect	1499,189,1544,205	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SLC6A3	6531	rect	1769,189,1815,205	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
CSNK2A1	1457	rect	1668,189,1719,205	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
PLD2	5338	rect	1085,1376,1123,1392	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
PRKCD	5580	rect	2661,381,2721,397	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
BAD	572	rect	2766,381,2815,397	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	590,381,717,397	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	590,381,717,397	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	590,381,717,397	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SNCA	6622	rect	590,381,717,397	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
SYK	6850	rect	533,189,560,205	alphasynuclein_pathway	alphasynuclein_pathway.jpg	Alpha-synuclein signaling
NFKB2	4791	rect	333,1077,469,1173	nfkappabalternativepathway	nfkappabalternativepathway.jpg	Alternative NF-kappaB pathway
RELB	5971	rect	333,1077,469,1173	nfkappabalternativepathway	nfkappabalternativepathway.jpg	Alternative NF-kappaB pathway
NFKB2	4791	rect	333,1312,469,1408	nfkappabalternativepathway	nfkappabalternativepathway.jpg	Alternative NF-kappaB pathway
RELB	5971	rect	333,1312,469,1408	nfkappabalternativepathway	nfkappabalternativepathway.jpg	Alternative NF-kappaB pathway
NFKB2	4791	rect	527,850,671,946	nfkappabalternativepathway	nfkappabalternativepathway.jpg	Alternative NF-kappaB pathway
RELB	5971	rect	527,850,671,946	nfkappabalternativepathway	nfkappabalternativepathway.jpg	Alternative NF-kappaB pathway
NFKB1	4790	rect	44,616,180,712	nfkappabalternativepathway	nfkappabalternativepathway.jpg	Alternative NF-kappaB pathway
RELB	5971	rect	44,616,180,712	nfkappabalternativepathway	nfkappabalternativepathway.jpg	Alternative NF-kappaB pathway
NFKB1	4790	rect	44,373,180,469	nfkappabalternativepathway	nfkappabalternativepathway.jpg	Alternative NF-kappaB pathway
RELB	5971	rect	44,373,180,469	nfkappabalternativepathway	nfkappabalternativepathway.jpg	Alternative NF-kappaB pathway
NFKB1	4790	rect	112,205,216,221	nfkappabalternativepathway	nfkappabalternativepathway.jpg	Alternative NF-kappaB pathway
NFKB1	4790	rect	112,205,216,221	nfkappabalternativepathway	nfkappabalternativepathway.jpg	Alternative NF-kappaB pathway
RELB	5971	rect	16,205,67,221	nfkappabalternativepathway	nfkappabalternativepathway.jpg	Alternative NF-kappaB pathway
NFKB2	4791	rect	387,616,531,712	nfkappabalternativepathway	nfkappabalternativepathway.jpg	Alternative NF-kappaB pathway
RELB	5971	rect	387,616,531,712	nfkappabalternativepathway	nfkappabalternativepathway.jpg	Alternative NF-kappaB pathway
NFKB2	4791	rect	264,373,408,469	nfkappabalternativepathway	nfkappabalternativepathway.jpg	Alternative NF-kappaB pathway
RELB	5971	rect	264,373,408,469	nfkappabalternativepathway	nfkappabalternativepathway.jpg	Alternative NF-kappaB pathway
MAP3K14	9020	rect	437,205,489,221	nfkappabalternativepathway	nfkappabalternativepathway.jpg	Alternative NF-kappaB pathway
NFKB2	4791	rect	261,205,393,221	nfkappabalternativepathway	nfkappabalternativepathway.jpg	Alternative NF-kappaB pathway
BTRC	8945	rect	555,608,739,720	nfkappabalternativepathway	nfkappabalternativepathway.jpg	Alternative NF-kappaB pathway
ANGPT2	285	rect	1159,338,1271,370	angiopoietinreceptor_pathway	angiopoietinreceptor_pathway.jpg	Angiopoietin receptor Tie2-mediated signaling
ANGPT1	284	rect	1630,250,1663,266	angiopoietinreceptor_pathway	angiopoietinreceptor_pathway.jpg	Angiopoietin receptor Tie2-mediated signaling
TEK	7010	rect	1873,1280,2001,1386	angiopoietinreceptor_pathway	angiopoietinreceptor_pathway.jpg	Angiopoietin receptor Tie2-mediated signaling
PTPN11	5781	rect	1873,1280,2001,1386	angiopoietinreceptor_pathway	angiopoietinreceptor_pathway.jpg	Angiopoietin receptor Tie2-mediated signaling
TEK	7010	rect	1873,1280,2001,1386	angiopoietinreceptor_pathway	angiopoietinreceptor_pathway.jpg	Angiopoietin receptor Tie2-mediated signaling
PXN	5829	rect	1769,2392,1839,2408	angiopoietinreceptor_pathway	angiopoietinreceptor_pathway.jpg	Angiopoietin receptor Tie2-mediated signaling
PLD2	5338	rect	717,1586,803,1602	angiopoietinreceptor_pathway	angiopoietinreceptor_pathway.jpg	Angiopoietin receptor Tie2-mediated signaling
CDKN1A	1026	rect	1151,1856,1203,1872	angiopoietinreceptor_pathway	angiopoietinreceptor_pathway.jpg	Angiopoietin receptor Tie2-mediated signaling
AKT1	207	rect	1298,2117,1459,2133	angiopoietinreceptor_pathway	angiopoietinreceptor_pathway.jpg	Angiopoietin receptor Tie2-mediated signaling
ANGPT1	284	rect	1389,1514,1541,1674	angiopoietinreceptor_pathway	angiopoietinreceptor_pathway.jpg	Angiopoietin receptor Tie2-mediated signaling
ANGPT1	284	rect	1389,1514,1541,1674	angiopoietinreceptor_pathway	angiopoietinreceptor_pathway.jpg	Angiopoietin receptor Tie2-mediated signaling
TEK	7010	rect	1389,1514,1541,1674	angiopoietinreceptor_pathway	angiopoietinreceptor_pathway.jpg	Angiopoietin receptor Tie2-mediated signaling
TEK	7010	rect	1389,1514,1541,1674	angiopoietinreceptor_pathway	angiopoietinreceptor_pathway.jpg	Angiopoietin receptor Tie2-mediated signaling
SHC1	6464	rect	1389,1514,1541,1674	angiopoietinreceptor_pathway	angiopoietinreceptor_pathway.jpg	Angiopoietin receptor Tie2-mediated signaling
RAC1	5879	rect	656,2085,733,2165	angiopoietinreceptor_pathway	angiopoietinreceptor_pathway.jpg	Angiopoietin receptor Tie2-mediated signaling
PAK1	5058	rect	656,2085,733,2165	angiopoietinreceptor_pathway	angiopoietinreceptor_pathway.jpg	Angiopoietin receptor Tie2-mediated signaling
ITGA5	3678	rect	308,893,444,962	angiopoietinreceptor_pathway	angiopoietinreceptor_pathway.jpg	Angiopoietin receptor Tie2-mediated signaling
ANGPT1	284	rect	308,893,444,962	angiopoietinreceptor_pathway	angiopoietinreceptor_pathway.jpg	Angiopoietin receptor Tie2-mediated signaling
ANGPT1	284	rect	308,893,444,962	angiopoietinreceptor_pathway	angiopoietinreceptor_pathway.jpg	Angiopoietin receptor Tie2-mediated signaling
TEK	7010	rect	308,893,444,962	angiopoietinreceptor_pathway	angiopoietinreceptor_pathway.jpg	Angiopoietin receptor Tie2-mediated signaling
ITGB1	3688	rect	308,893,444,962	angiopoietinreceptor_pathway	angiopoietinreceptor_pathway.jpg	Angiopoietin receptor Tie2-mediated signaling
